service_id,date,exception_type
"T0+3g","20220225","2"
"T0+3g","20220304","2"
"T0+3g","20220311","2"
"T0+3g","20220318","2"
"T0+3g","20220325","2"
"T0+3g","20220401","2"
"T0+3g","20220408","2"
"T0+3g","20220415","2"
"T0+3g","20220422","2"
"T0+3g","20220429","2"
"T0+3g","20220506","2"
"T0+3g","20220513","2"
"T0+3g","20220520","2"
"T0+3g","20220527","2"
"T0+3g","20220603","2"
"T0+3g","20220610","2"
"T0+3g","20220617","2"
"T0+3g","20220624","2"
"T0+3g","20220701","2"
"T0+3g","20220708","2"
"T0+3g","20220715","2"
"T0+3g","20220722","2"
"T0+3g","20220729","2"
"T0+3g","20220805","2"
"T0+3g","20220812","2"
"T0+3g","20220819","2"
"T0+3g","20220826","2"
"T0+3g","20220902","2"
"T0+3g","20220909","2"
"T0+3g","20220916","2"
"T0+3g","20220923","2"
"T0+3g","20220930","2"
"T0+3g","20221007","2"
"T0+3g","20221014","2"
"T0+3g","20221021","2"
"T0+3g","20221028","2"
"T0+3g","20221104","2"
"T0+3g","20221111","2"
"T0+3g","20221118","2"
"T0+3g","20221125","2"
"T0+3g","20221202","2"
"T0+3g","20221209","2"
"T0+3s","20211217","2"
"T0+3s","20211224","2"
"T0+3s","20220107","2"
"T0+3s","20220114","2"
"T0+3s","20220121","2"
"T0+3s","20220128","2"
"T0+3s","20220204","2"
"T0+3s","20220211","2"
"T0+3s","20220218","2"
"T0+3s","20220225","2"
"T0+3s","20220304","2"
"T0+3s","20220311","2"
"T0+3s","20220318","2"
"T0+3s","20220325","2"
"T0+3s","20220401","2"
"T0+3s","20220408","2"
"T0+3s","20220415","2"
"T0+3s","20220422","2"
"T0+3s","20220429","2"
"T0+3s","20220506","2"
"T0+3s","20220513","2"
"T0+3s","20220520","2"
"T0+3s","20220527","2"
"T0+3s","20220603","2"
"T0+3s","20220610","2"
"T0+3s","20220617","2"
"T0+3s","20220624","2"
"T0+3s","20220701","2"
"T0+3s","20220708","2"
"T0+3s","20220715","2"
"T0+3s","20220722","2"
"T0+3s","20220729","2"
"T0+3s","20220805","2"
"T0+3s","20220812","2"
"T0+3s","20220819","2"
"T0+3s","20220826","2"
"T0+3s","20220902","2"
"T0+3s","20220909","2"
"T0+3s","20220916","2"
"T0+3s","20220923","2"
"T0+3s","20220930","2"
"T0+3s","20221007","2"
"T0+3s","20221014","2"
"T0+3s","20221021","2"
"T0+3s","20221028","2"
"T0+3s","20221104","2"
"T0+3s","20221111","2"
"T0+3s","20221118","2"
"T0+3s","20221125","2"
"T0+3s","20221202","2"
"T0+3s","20221209","2"
"T0+3t","20211224","2"
"T0+3t","20211231","2"
"T0+3t","20220415","2"
"T0+3u","20211231","2"
"T0+3u","20220106","2"
"T0+3u","20220415","2"
"T0+3u","20220418","2"
"T0+3u","20220526","2"
"T0+3u","20220606","2"
"T0+3u","20220616","2"
"T0+3u","20221003","2"
"T0+3u","20221101","2"
"T0+3v","20211217","2"
"T0+3v","20220107","2"
"T0+3v","20220114","2"
"T0+3v","20220121","2"
"T0+3v","20220128","2"
"T0+3v","20220204","2"
"T0+3v","20220211","2"
"T0+3v","20220218","2"
"T0+3v","20220225","2"
"T0+3v","20220304","2"
"T0+3v","20220311","2"
"T0+3v","20220318","2"
"T0+3v","20220325","2"
"T0+3v","20220401","2"
"T0+3v","20220408","2"
"T0+3v","20220415","2"
"T0+3v","20220422","2"
"T0+3v","20220429","2"
"T0+3v","20220506","2"
"T0+3v","20220513","2"
"T0+3v","20220520","2"
"T0+3v","20220527","2"
"T0+3v","20220603","2"
"T0+3v","20220610","2"
"T0+3v","20220617","2"
"T0+3v","20220624","2"
"T0+3v","20220701","2"
"T0+3v","20220708","2"
"T0+3v","20220715","2"
"T0+3v","20220722","2"
"T0+3v","20220729","2"
"T0+3v","20220805","2"
"T0+3v","20220812","2"
"T0+3v","20220819","2"
"T0+3v","20220826","2"
"T0+3v","20220902","2"
"T0+3v","20220909","2"
"T0+3v","20220916","2"
"T0+3v","20220923","2"
"T0+3v","20220930","2"
"T0+3v","20221007","2"
"T0+3v","20221014","2"
"T0+3v","20221021","2"
"T0+3v","20221028","2"
"T0+3v","20221104","2"
"T0+3v","20221111","2"
"T0+3v","20221118","2"
"T0+3v","20221125","2"
"T0+3v","20221202","2"
"T0+3v","20221209","2"
"T0+3w","20211224","2"
"T0+3w","20211231","2"
"T0+3w","20220106","2"
"T0+3w","20220415","2"
"T0+3w","20220418","2"
"T0+3w","20220526","2"
"T0+3w","20220606","2"
"T0+3w","20220616","2"
"T0+3w","20221003","2"
"T0+3w","20221101","2"
"T0+3x","20211224","2"
"T0+3x","20220106","2"
"T0+3x","20220415","2"
"T0+3x","20220418","2"
"T0+3x","20220526","2"
"T0+3x","20220606","2"
"T0+3x","20220616","2"
"T0+3x","20221003","2"
"T0+3x","20221101","2"
"T0+3y","20211213","2"
"T0+3y","20211214","2"
"T0+3y","20211215","2"
"T0+3y","20211216","2"
"T0+3y","20211217","2"
"T0+3y","20211220","2"
"T0+3y","20211221","2"
"T0+3y","20211222","2"
"T0+3y","20211224","2"
"T0+3y","20211231","2"
"T0+3y","20220106","2"
"T0+3y","20220110","2"
"T0+3y","20220111","2"
"T0+3y","20220112","2"
"T0+3y","20220113","2"
"T0+3y","20220114","2"
"T0+3y","20220117","2"
"T0+3y","20220118","2"
"T0+3y","20220119","2"
"T0+3y","20220120","2"
"T0+3y","20220121","2"
"T0+3y","20220124","2"
"T0+3y","20220125","2"
"T0+3y","20220126","2"
"T0+3y","20220127","2"
"T0+3y","20220128","2"
"T0+3y","20220131","2"
"T0+3y","20220201","2"
"T0+3y","20220202","2"
"T0+3y","20220203","2"
"T0+3y","20220204","2"
"T0+3y","20220207","2"
"T0+3y","20220208","2"
"T0+3y","20220209","2"
"T0+3y","20220210","2"
"T0+3y","20220211","2"
"T0+3y","20220214","2"
"T0+3y","20220215","2"
"T0+3y","20220216","2"
"T0+3y","20220217","2"
"T0+3y","20220218","2"
"T0+3y","20220221","2"
"T0+3y","20220222","2"
"T0+3y","20220223","2"
"T0+3y","20220224","2"
"T0+3y","20220307","2"
"T0+3y","20220308","2"
"T0+3y","20220309","2"
"T0+3y","20220310","2"
"T0+3y","20220311","2"
"T0+3y","20220314","2"
"T0+3y","20220315","2"
"T0+3y","20220316","2"
"T0+3y","20220317","2"
"T0+3y","20220318","2"
"T0+3y","20220321","2"
"T0+3y","20220322","2"
"T0+3y","20220323","2"
"T0+3y","20220324","2"
"T0+3y","20220325","2"
"T0+3y","20220328","2"
"T0+3y","20220329","2"
"T0+3y","20220330","2"
"T0+3y","20220331","2"
"T0+3y","20220401","2"
"T0+3y","20220404","2"
"T0+3y","20220405","2"
"T0+3y","20220406","2"
"T0+3y","20220407","2"
"T0+3y","20220408","2"
"T0+3y","20220411","2"
"T0+3y","20220412","2"
"T0+3y","20220413","2"
"T0+3y","20220415","2"
"T0+3y","20220418","2"
"T0+3y","20220425","2"
"T0+3y","20220426","2"
"T0+3y","20220427","2"
"T0+3y","20220428","2"
"T0+3y","20220429","2"
"T0+3y","20220502","2"
"T0+3y","20220503","2"
"T0+3y","20220504","2"
"T0+3y","20220505","2"
"T0+3y","20220506","2"
"T0+3y","20220509","2"
"T0+3y","20220510","2"
"T0+3y","20220511","2"
"T0+3y","20220512","2"
"T0+3y","20220513","2"
"T0+3y","20220516","2"
"T0+3y","20220517","2"
"T0+3y","20220518","2"
"T0+3y","20220519","2"
"T0+3y","20220520","2"
"T0+3y","20220523","2"
"T0+3y","20220524","2"
"T0+3y","20220525","2"
"T0+3y","20220526","2"
"T0+3y","20220530","2"
"T0+3y","20220531","2"
"T0+3y","20220601","2"
"T0+3y","20220602","2"
"T0+3y","20220603","2"
"T0+3y","20220606","2"
"T0+3y","20220616","2"
"T0+3y","20220620","2"
"T0+3y","20220621","2"
"T0+3y","20220622","2"
"T0+3y","20220623","2"
"T0+3y","20220624","2"
"T0+3y","20220627","2"
"T0+3y","20220628","2"
"T0+3y","20220629","2"
"T0+3y","20220630","2"
"T0+3y","20220701","2"
"T0+3y","20220704","2"
"T0+3y","20220705","2"
"T0+3y","20220706","2"
"T0+3y","20220707","2"
"T0+3y","20220708","2"
"T0+3y","20220711","2"
"T0+3y","20220712","2"
"T0+3y","20220713","2"
"T0+3y","20220714","2"
"T0+3y","20220715","2"
"T0+3y","20220718","2"
"T0+3y","20220719","2"
"T0+3y","20220720","2"
"T0+3y","20220721","2"
"T0+3y","20220722","2"
"T0+3y","20220725","2"
"T0+3y","20220726","2"
"T0+3y","20220727","2"
"T0+3y","20220912","2"
"T0+3y","20220913","2"
"T0+3y","20220914","2"
"T0+3y","20220915","2"
"T0+3y","20220916","2"
"T0+3y","20220919","2"
"T0+3y","20220920","2"
"T0+3y","20220921","2"
"T0+3y","20220922","2"
"T0+3y","20220923","2"
"T0+3y","20220926","2"
"T0+3y","20220927","2"
"T0+3y","20220928","2"
"T0+3y","20220929","2"
"T0+3y","20220930","2"
"T0+3y","20221003","2"
"T0+3y","20221004","2"
"T0+3y","20221005","2"
"T0+3y","20221006","2"
"T0+3y","20221007","2"
"T0+3y","20221010","2"
"T0+3y","20221011","2"
"T0+3y","20221012","2"
"T0+3y","20221013","2"
"T0+3y","20221014","2"
"T0+3y","20221017","2"
"T0+3y","20221018","2"
"T0+3y","20221019","2"
"T0+3y","20221020","2"
"T0+3y","20221021","2"
"T0+3y","20221024","2"
"T0+3y","20221025","2"
"T0+3y","20221026","2"
"T0+3y","20221027","2"
"T0+3y","20221028","2"
"T0+3y","20221101","2"
"T0+3y","20221107","2"
"T0+3y","20221108","2"
"T0+3y","20221109","2"
"T0+3y","20221110","2"
"T0+3y","20221111","2"
"T0+3y","20221114","2"
"T0+3y","20221115","2"
"T0+3y","20221116","2"
"T0+3y","20221117","2"
"T0+3y","20221118","2"
"T0+3y","20221121","2"
"T0+3y","20221122","2"
"T0+3y","20221123","2"
"T0+3y","20221124","2"
"T0+3y","20221125","2"
"T0+3y","20221128","2"
"T0+3y","20221129","2"
"T0+3y","20221130","2"
"T0+3y","20221201","2"
"T0+3y","20221202","2"
"T0+3y","20221205","2"
"T0+3y","20221206","2"
"T0+3y","20221207","2"
"T0+3y","20221208","2"
"T0+3y","20221209","2"
"T0+4j","20211213","2"
"T0+4j","20211214","2"
"T0+4j","20211215","2"
"T0+4j","20211216","2"
"T0+4j","20211217","2"
"T0+4j","20211220","2"
"T0+4j","20211221","2"
"T0+4j","20211222","2"
"T0+4j","20211224","2"
"T0+4j","20211231","2"
"T0+4j","20220106","2"
"T0+4j","20220110","2"
"T0+4j","20220111","2"
"T0+4j","20220112","2"
"T0+4j","20220113","2"
"T0+4j","20220114","2"
"T0+4j","20220117","2"
"T0+4j","20220118","2"
"T0+4j","20220119","2"
"T0+4j","20220120","2"
"T0+4j","20220121","2"
"T0+4j","20220124","2"
"T0+4j","20220125","2"
"T0+4j","20220126","2"
"T0+4j","20220127","2"
"T0+4j","20220128","2"
"T0+4j","20220131","2"
"T0+4j","20220201","2"
"T0+4j","20220202","2"
"T0+4j","20220203","2"
"T0+4j","20220204","2"
"T0+4j","20220207","2"
"T0+4j","20220208","2"
"T0+4j","20220209","2"
"T0+4j","20220210","2"
"T0+4j","20220211","2"
"T0+4j","20220214","2"
"T0+4j","20220215","2"
"T0+4j","20220216","2"
"T0+4j","20220217","2"
"T0+4j","20220218","2"
"T0+4j","20220221","2"
"T0+4j","20220222","2"
"T0+4j","20220223","2"
"T0+4j","20220224","2"
"T0+4j","20220225","2"
"T0+4j","20220228","2"
"T0+4j","20220301","2"
"T0+4j","20220302","2"
"T0+4j","20220303","2"
"T0+4j","20220304","2"
"T0+4j","20220307","2"
"T0+4j","20220308","2"
"T0+4j","20220309","2"
"T0+4j","20220310","2"
"T0+4j","20220311","2"
"T0+4j","20220314","2"
"T0+4j","20220315","2"
"T0+4j","20220316","2"
"T0+4j","20220317","2"
"T0+4j","20220318","2"
"T0+4j","20220321","2"
"T0+4j","20220322","2"
"T0+4j","20220323","2"
"T0+4j","20220324","2"
"T0+4j","20220325","2"
"T0+4j","20220328","2"
"T0+4j","20220329","2"
"T0+4j","20220330","2"
"T0+4j","20220331","2"
"T0+4j","20220401","2"
"T0+4j","20220404","2"
"T0+4j","20220405","2"
"T0+4j","20220406","2"
"T0+4j","20220407","2"
"T0+4j","20220408","2"
"T0+4j","20220411","2"
"T0+4j","20220412","2"
"T0+4j","20220413","2"
"T0+4j","20220414","2"
"T0+4j","20220415","2"
"T0+4j","20220418","2"
"T0+4j","20220419","2"
"T0+4j","20220420","2"
"T0+4j","20220421","2"
"T0+4j","20220422","2"
"T0+4j","20220425","2"
"T0+4j","20220426","2"
"T0+4j","20220427","2"
"T0+4j","20220428","2"
"T0+4j","20220429","2"
"T0+4j","20220502","2"
"T0+4j","20220503","2"
"T0+4j","20220504","2"
"T0+4j","20220505","2"
"T0+4j","20220506","2"
"T0+4j","20220509","2"
"T0+4j","20220510","2"
"T0+4j","20220511","2"
"T0+4j","20220512","2"
"T0+4j","20220513","2"
"T0+4j","20220516","2"
"T0+4j","20220517","2"
"T0+4j","20220518","2"
"T0+4j","20220519","2"
"T0+4j","20220520","2"
"T0+4j","20220523","2"
"T0+4j","20220524","2"
"T0+4j","20220525","2"
"T0+4j","20220526","2"
"T0+4j","20220527","2"
"T0+4j","20220530","2"
"T0+4j","20220531","2"
"T0+4j","20220601","2"
"T0+4j","20220602","2"
"T0+4j","20220603","2"
"T0+4j","20220606","2"
"T0+4j","20220607","2"
"T0+4j","20220608","2"
"T0+4j","20220609","2"
"T0+4j","20220610","2"
"T0+4j","20220613","2"
"T0+4j","20220614","2"
"T0+4j","20220615","2"
"T0+4j","20220616","2"
"T0+4j","20220617","2"
"T0+4j","20220620","2"
"T0+4j","20220621","2"
"T0+4j","20220622","2"
"T0+4j","20220623","2"
"T0+4j","20220624","2"
"T0+4j","20220627","2"
"T0+4j","20220628","2"
"T0+4j","20220629","2"
"T0+4j","20220630","2"
"T0+4j","20220701","2"
"T0+4j","20220704","2"
"T0+4j","20220705","2"
"T0+4j","20220706","2"
"T0+4j","20220707","2"
"T0+4j","20220708","2"
"T0+4j","20220711","2"
"T0+4j","20220712","2"
"T0+4j","20220713","2"
"T0+4j","20220714","2"
"T0+4j","20220715","2"
"T0+4j","20220718","2"
"T0+4j","20220719","2"
"T0+4j","20220720","2"
"T0+4j","20220721","2"
"T0+4j","20220722","2"
"T0+4j","20220725","2"
"T0+4j","20220726","2"
"T0+4j","20220727","2"
"T0+4j","20220728","2"
"T0+4j","20220729","2"
"T0+4j","20220801","2"
"T0+4j","20220802","2"
"T0+4j","20220803","2"
"T0+4j","20220804","2"
"T0+4j","20220805","2"
"T0+4j","20220808","2"
"T0+4j","20220809","2"
"T0+4j","20220810","2"
"T0+4j","20220811","2"
"T0+4j","20220812","2"
"T0+4j","20220815","2"
"T0+4j","20220816","2"
"T0+4j","20220817","2"
"T0+4j","20220818","2"
"T0+4j","20220819","2"
"T0+4j","20220822","2"
"T0+4j","20220823","2"
"T0+4j","20220824","2"
"T0+4j","20220825","2"
"T0+4j","20220826","2"
"T0+4j","20220829","2"
"T0+4j","20220830","2"
"T0+4j","20220831","2"
"T0+4j","20220901","2"
"T0+4j","20220902","2"
"T0+4j","20220905","2"
"T0+4j","20220906","2"
"T0+4j","20220907","2"
"T0+4j","20220908","2"
"T0+4j","20220909","2"
"T0+4j","20220912","2"
"T0+4j","20220913","2"
"T0+4j","20220914","2"
"T0+4j","20220915","2"
"T0+4j","20220916","2"
"T0+4j","20220919","2"
"T0+4j","20220920","2"
"T0+4j","20220921","2"
"T0+4j","20220922","2"
"T0+4j","20220923","2"
"T0+4j","20220926","2"
"T0+4j","20220927","2"
"T0+4j","20220928","2"
"T0+4j","20220929","2"
"T0+4j","20220930","2"
"T0+4j","20221003","2"
"T0+4j","20221004","2"
"T0+4j","20221005","2"
"T0+4j","20221006","2"
"T0+4j","20221007","2"
"T0+4j","20221010","2"
"T0+4j","20221011","2"
"T0+4j","20221012","2"
"T0+4j","20221013","2"
"T0+4j","20221014","2"
"T0+4j","20221017","2"
"T0+4j","20221018","2"
"T0+4j","20221019","2"
"T0+4j","20221020","2"
"T0+4j","20221021","2"
"T0+4j","20221024","2"
"T0+4j","20221025","2"
"T0+4j","20221026","2"
"T0+4j","20221027","2"
"T0+4j","20221028","2"
"T0+4j","20221031","2"
"T0+4j","20221101","2"
"T0+4j","20221102","2"
"T0+4j","20221103","2"
"T0+4j","20221104","2"
"T0+4j","20221107","2"
"T0+4j","20221108","2"
"T0+4j","20221109","2"
"T0+4j","20221110","2"
"T0+4j","20221111","2"
"T0+4j","20221114","2"
"T0+4j","20221115","2"
"T0+4j","20221116","2"
"T0+4j","20221117","2"
"T0+4j","20221118","2"
"T0+4j","20221121","2"
"T0+4j","20221122","2"
"T0+4j","20221123","2"
"T0+4j","20221124","2"
"T0+4j","20221125","2"
"T0+4j","20221128","2"
"T0+4j","20221129","2"
"T0+4j","20221130","2"
"T0+4j","20221201","2"
"T0+4j","20221202","2"
"T0+4j","20221205","2"
"T0+4j","20221206","2"
"T0+4j","20221207","2"
"T0+4j","20221208","2"
"T0+4j","20221209","2"
"T0+4o","20211213","2"
"T0+4o","20211214","2"
"T0+4o","20211215","2"
"T0+4o","20211216","2"
"T0+4o","20211217","2"
"T0+4o","20211220","2"
"T0+4o","20211221","2"
"T0+4o","20211222","2"
"T0+4o","20211223","2"
"T0+4o","20211224","2"
"T0+4o","20211227","2"
"T0+4o","20211228","2"
"T0+4o","20211229","2"
"T0+4o","20211230","2"
"T0+4o","20211231","2"
"T0+4o","20220103","2"
"T0+4o","20220104","2"
"T0+4o","20220105","2"
"T0+4o","20220106","2"
"T0+4o","20220107","2"
"T0+4o","20220110","2"
"T0+4o","20220111","2"
"T0+4o","20220112","2"
"T0+4o","20220113","2"
"T0+4o","20220114","2"
"T0+4o","20220117","2"
"T0+4o","20220118","2"
"T0+4o","20220119","2"
"T0+4o","20220120","2"
"T0+4o","20220121","2"
"T0+4o","20220124","2"
"T0+4o","20220125","2"
"T0+4o","20220126","2"
"T0+4o","20220127","2"
"T0+4o","20220128","2"
"T0+4o","20220131","2"
"T0+4o","20220415","2"
"T0+4o","20220418","2"
"T0+4o","20220526","2"
"T0+4o","20220606","2"
"T0+4o","20220616","2"
"T0+4o","20221003","2"
"T0+4o","20221101","2"
"T0+4q","20211224","2"
"T0+4q","20211231","2"
"T0+4q","20220106","2"
"T0+4q","20220201","2"
"T0+4q","20220202","2"
"T0+4q","20220203","2"
"T0+4q","20220204","2"
"T0+4q","20220207","2"
"T0+4q","20220208","2"
"T0+4q","20220209","2"
"T0+4q","20220210","2"
"T0+4q","20220211","2"
"T0+4q","20220214","2"
"T0+4q","20220215","2"
"T0+4q","20220216","2"
"T0+4q","20220217","2"
"T0+4q","20220218","2"
"T0+4q","20220221","2"
"T0+4q","20220222","2"
"T0+4q","20220223","2"
"T0+4q","20220224","2"
"T0+4q","20220225","2"
"T0+4q","20220228","2"
"T0+4q","20220301","2"
"T0+4q","20220302","2"
"T0+4q","20220303","2"
"T0+4q","20220304","2"
"T0+4q","20220307","2"
"T0+4q","20220308","2"
"T0+4q","20220309","2"
"T0+4q","20220310","2"
"T0+4q","20220311","2"
"T0+4q","20220314","2"
"T0+4q","20220315","2"
"T0+4q","20220316","2"
"T0+4q","20220317","2"
"T0+4q","20220318","2"
"T0+4q","20220321","2"
"T0+4q","20220322","2"
"T0+4q","20220323","2"
"T0+4q","20220324","2"
"T0+4q","20220325","2"
"T0+4q","20220328","2"
"T0+4q","20220329","2"
"T0+4q","20220330","2"
"T0+4q","20220331","2"
"T0+4q","20220401","2"
"T0+4q","20220404","2"
"T0+4q","20220405","2"
"T0+4q","20220406","2"
"T0+4q","20220407","2"
"T0+4q","20220408","2"
"T0+4q","20220411","2"
"T0+4q","20220412","2"
"T0+4q","20220413","2"
"T0+4q","20220414","2"
"T0+4q","20220415","2"
"T0+4q","20220418","2"
"T0+4q","20220419","2"
"T0+4q","20220420","2"
"T0+4q","20220421","2"
"T0+4q","20220422","2"
"T0+4q","20220425","2"
"T0+4q","20220426","2"
"T0+4q","20220427","2"
"T0+4q","20220428","2"
"T0+4q","20220429","2"
"T0+4q","20220502","2"
"T0+4q","20220503","2"
"T0+4q","20220504","2"
"T0+4q","20220505","2"
"T0+4q","20220506","2"
"T0+4q","20220509","2"
"T0+4q","20220510","2"
"T0+4q","20220511","2"
"T0+4q","20220512","2"
"T0+4q","20220513","2"
"T0+4q","20220516","2"
"T0+4q","20220517","2"
"T0+4q","20220518","2"
"T0+4q","20220519","2"
"T0+4q","20220520","2"
"T0+4q","20220523","2"
"T0+4q","20220524","2"
"T0+4q","20220525","2"
"T0+4q","20220526","2"
"T0+4q","20220527","2"
"T0+4q","20220530","2"
"T0+4q","20220531","2"
"T0+4q","20220601","2"
"T0+4q","20220602","2"
"T0+4q","20220603","2"
"T0+4q","20220606","2"
"T0+4q","20220607","2"
"T0+4q","20220608","2"
"T0+4q","20220609","2"
"T0+4q","20220610","2"
"T0+4q","20220613","2"
"T0+4q","20220614","2"
"T0+4q","20220615","2"
"T0+4q","20220616","2"
"T0+4q","20220617","2"
"T0+4q","20220620","2"
"T0+4q","20220621","2"
"T0+4q","20220622","2"
"T0+4q","20220623","2"
"T0+4q","20220624","2"
"T0+4q","20220627","2"
"T0+4q","20220628","2"
"T0+4q","20220629","2"
"T0+4q","20220630","2"
"T0+4q","20220701","2"
"T0+4q","20220704","2"
"T0+4q","20220705","2"
"T0+4q","20220706","2"
"T0+4q","20220707","2"
"T0+4q","20220708","2"
"T0+4q","20220711","2"
"T0+4q","20220712","2"
"T0+4q","20220713","2"
"T0+4q","20220714","2"
"T0+4q","20220715","2"
"T0+4q","20220718","2"
"T0+4q","20220719","2"
"T0+4q","20220720","2"
"T0+4q","20220721","2"
"T0+4q","20220722","2"
"T0+4q","20220725","2"
"T0+4q","20220726","2"
"T0+4q","20220727","2"
"T0+4q","20220728","2"
"T0+4q","20220729","2"
"T0+4q","20220801","2"
"T0+4q","20220802","2"
"T0+4q","20220803","2"
"T0+4q","20220804","2"
"T0+4q","20220805","2"
"T0+4q","20220808","2"
"T0+4q","20220809","2"
"T0+4q","20220810","2"
"T0+4q","20220811","2"
"T0+4q","20220812","2"
"T0+4q","20220815","2"
"T0+4q","20220816","2"
"T0+4q","20220817","2"
"T0+4q","20220818","2"
"T0+4q","20220819","2"
"T0+4q","20220822","2"
"T0+4q","20220823","2"
"T0+4q","20220824","2"
"T0+4q","20220825","2"
"T0+4q","20220826","2"
"T0+4q","20220829","2"
"T0+4q","20220830","2"
"T0+4q","20220831","2"
"T0+4q","20220901","2"
"T0+4q","20220902","2"
"T0+4q","20220905","2"
"T0+4q","20220906","2"
"T0+4q","20220907","2"
"T0+4q","20220908","2"
"T0+4q","20220909","2"
"T0+4q","20220912","2"
"T0+4q","20220913","2"
"T0+4q","20220914","2"
"T0+4q","20220915","2"
"T0+4q","20220916","2"
"T0+4q","20220919","2"
"T0+4q","20220920","2"
"T0+4q","20220921","2"
"T0+4q","20220922","2"
"T0+4q","20220923","2"
"T0+4q","20220926","2"
"T0+4q","20220927","2"
"T0+4q","20220928","2"
"T0+4q","20220929","2"
"T0+4q","20220930","2"
"T0+4q","20221003","2"
"T0+4q","20221004","2"
"T0+4q","20221005","2"
"T0+4q","20221006","2"
"T0+4q","20221007","2"
"T0+4q","20221010","2"
"T0+4q","20221011","2"
"T0+4q","20221012","2"
"T0+4q","20221013","2"
"T0+4q","20221014","2"
"T0+4q","20221017","2"
"T0+4q","20221018","2"
"T0+4q","20221019","2"
"T0+4q","20221020","2"
"T0+4q","20221021","2"
"T0+4q","20221024","2"
"T0+4q","20221025","2"
"T0+4q","20221026","2"
"T0+4q","20221027","2"
"T0+4q","20221028","2"
"T0+4q","20221031","2"
"T0+4q","20221101","2"
"T0+4q","20221102","2"
"T0+4q","20221103","2"
"T0+4q","20221104","2"
"T0+4q","20221107","2"
"T0+4q","20221108","2"
"T0+4q","20221109","2"
"T0+4q","20221110","2"
"T0+4q","20221111","2"
"T0+4q","20221114","2"
"T0+4q","20221115","2"
"T0+4q","20221116","2"
"T0+4q","20221117","2"
"T0+4q","20221118","2"
"T0+4q","20221121","2"
"T0+4q","20221122","2"
"T0+4q","20221123","2"
"T0+4q","20221124","2"
"T0+4q","20221125","2"
"T0+4q","20221128","2"
"T0+4q","20221129","2"
"T0+4q","20221130","2"
"T0+4q","20221201","2"
"T0+4q","20221202","2"
"T0+4q","20221205","2"
"T0+4q","20221206","2"
"T0+4q","20221207","2"
"T0+4q","20221208","2"
"T0+4q","20221209","2"
"T0+4r","20211231","2"
"T0+4r","20220106","2"
"T0+4r","20220201","2"
"T0+4r","20220202","2"
"T0+4r","20220203","2"
"T0+4r","20220204","2"
"T0+4r","20220207","2"
"T0+4r","20220208","2"
"T0+4r","20220209","2"
"T0+4r","20220210","2"
"T0+4r","20220211","2"
"T0+4r","20220214","2"
"T0+4r","20220215","2"
"T0+4r","20220216","2"
"T0+4r","20220217","2"
"T0+4r","20220218","2"
"T0+4r","20220221","2"
"T0+4r","20220222","2"
"T0+4r","20220223","2"
"T0+4r","20220224","2"
"T0+4r","20220225","2"
"T0+4r","20220228","2"
"T0+4r","20220301","2"
"T0+4r","20220302","2"
"T0+4r","20220303","2"
"T0+4r","20220304","2"
"T0+4r","20220307","2"
"T0+4r","20220308","2"
"T0+4r","20220309","2"
"T0+4r","20220310","2"
"T0+4r","20220311","2"
"T0+4r","20220314","2"
"T0+4r","20220315","2"
"T0+4r","20220316","2"
"T0+4r","20220317","2"
"T0+4r","20220318","2"
